artist_count;released_year;released_month;released_day;in_spotify_playlists;in_spotify_charts;bpm;danceability__;valence__;energy__;acousticness__;instrumentalness__;liveness__;speechiness__;in_apple_playlists;in_apple_charts;in_deezer_playlists;in_deezer_charts;in_shazam_charts;released_date;track_id_limpo;mode_maiusculo;track_name_limpo;artist_name_limpo;total_playlists;media_total_charts;streams_corrigido;n_musicas;quartil_streams;quartil_bpm;quartil_danceability;quartil_valence;quartil_energy;quartil_acousticness;quartil_instrumentalness;quartil_liveness;quartil_speechiness;segmentacao_streams;segmentacao_bpm;segmentacao_danceability;segmentacao_valence;segmentacao_energy;segmentacao_acousticness;segmentacao_instrumentalness;segmentacao_liveness;segmentacao_speechiness
1;2019;8;23;7858;100;170;55;58;72;11;0;11;15;116;207;125;12;548;23/08/2019;2362023;MAJOR;CRUEL SUMMER;TAYLOR SWIFT;8099;216,75;800840817;34;4;4;1;3;3;2;4;2;4;Alto;Alto;Baixo;Alto;Alto;Baixo;Alto;Baixo;Alto
2;2002;5;26;22923;0;171;55;10;85;7;0;8;20;78;46;2515;1;0;26/05/2002;1486311;MAJOR;TILL I COLLAPSE;EMINEM NATE DOGG;25516;11,75;1695712020;1;4;4;1;1;4;2;1;1;4;Alto;Alto;Baixo;Baixo;Alto;Baixo;Baixo;Baixo;Alto
1;2013;1;1;33783;26;85;55;42;53;17;0;22;3;133;92;2733;1;26;01/01/2013;2664577;MAJOR;DO I WANNA KNOW;ARCTIC MONKEYS;36649;36,25;1788326445;4;4;1;1;2;1;2;3;3;1;Alto;Baixo;Baixo;Baixo;Baixo;Baixo;Alto;Alto;Baixo
1;2022;3;19;1818;0;170;56;52;64;11;0;45;7;3;0;63;0;353;19/03/2022;3814670;MAJOR;SNAP;ROSA LINN;1884;88,25;711366595;2;4;4;1;3;2;2;1;4;3;Alto;Alto;Baixo;Alto;Baixo;Baixo;Baixo;Alto;Alto
8;2021;8;12;1560;0;84;56;61;76;10;0;14;11;72;0;0;0;0;12/08/2021;1647815;MINOR;SE LE VE;ARCANGEL DE LA GHETTO JUSTIN QUILES LENNY TAVREZ SECH DALEX DIMELO FLOW RICH MUSIC;1632;0;223319934;1;2;1;1;3;3;2;4;3;3;Baixo;Baixo;Baixo;Alto;Alto;Baixo;Alto;Alto;Alto
1;2022;12;9;2839;25;143;56;39;55;14;0;11;13;58;156;42;1;236;09/12/2022;4311407;MAJOR;SNOOZE;SZA;2939;104,5;399686758;19;3;4;1;2;2;2;4;2;4;Alto;Alto;Baixo;Baixo;Baixo;Baixo;Alto;Baixo;Alto
1;2023;1;27;1838;0;170;56;56;63;13;0;19;27;105;41;114;1;59;27/01/2023;8704695;MINOR;LLYLM;ROSAL;2057;25,25;124988687;2;1;4;1;3;2;2;2;3;4;Baixo;Alto;Baixo;Alto;Baixo;Baixo;Baixo;Alto;Alto
1;2022;3;19;3202;18;170;56;53;64;11;0;45;6;148;80;226;24;0;19/03/2022;5675634;MAJOR;SNAP;ROSA LINN;3576;30,5;726307468;2;4;4;1;3;2;2;4;4;3;Alto;Alto;Baixo;Alto;Baixo;Baixo;Alto;Alto;Alto
1;2011;1;1;20333;52;112;56;24;66;7;0;12;3;89;143;1632;3;200;01/01/2011;1216337;MINOR;SUMMERTIME SADNESS;LANA DEL REY;22054;99,5;983637508;3;4;2;1;1;3;2;1;2;1;Alto;Baixo;Baixo;Baixo;Alto;Baixo;Baixo;Baixo;Baixo
1;2023;4;12;356;16;166;57;84;94;11;0;37;9;35;102;8;1;117;12/04/2023;6720570;MAJOR;;YOASOBI;399;59;143573775;1;2;4;2;4;4;2;1;4;3;Baixo;Alto;Baixo;Alto;Alto;Baixo;Baixo;Alto;Alto
1;2018;11;21;6858;0;130;57;24;37;11;18;16;3;31;21;15;0;4;21/11/2018;5476124;MAJOR;WE FELL IN LOVE IN OCTOBER;GIRL IN RED;6904;6,25;723043854;1;4;3;1;1;1;2;4;3;1;Alto;Alto;Baixo;Baixo;Baixo;Baixo;Alto;Alto;Baixo
1;2014;1;1;5148;0;91;57;30;89;10;0;33;8;90;22;365;0;114;01/01/2014;2061482;MAJOR;ONLY LOVE CAN HURT LIKE THIS;PALOMA FAITH;5603;34;588955257;1;3;1;1;1;4;2;2;4;3;Alto;Baixo;Baixo;Baixo;Alto;Baixo;Baixo;Alto;Alto
2;2023;2;3;356;10;182;57;80;59;8;0;6;5;4;64;4;2;37;03/02/2023;7230461;MAJOR;DI QUE SI;GRUPO MARCA REGISTRADA GRUPO FRONTERA;364;28,25;147290338;1;2;4;2;4;2;2;1;1;2;Baixo;Alto;Baixo;Alto;Baixo;Baixo;Baixo;Baixo;Baixo
1;2023;2;17;1553;2;92;57;68;76;7;0;33;3;61;6;48;0;150;17/02/2023;4538543;MAJOR;HEAVEN;NIALL HORAN;1662;39,5;144584800;1;2;1;1;3;3;2;3;4;1;Baixo;Baixo;Baixo;Alto;Alto;Baixo;Alto;Alto;Baixo
1;2022;3;18;651;0;120;58;71;80;15;0;7;41;6;188;20;0;0;18/03/2022;3555344;MAJOR;MANIAC;STRAY KIDS;677;47;212234990;2;2;2;2;4;4;2;2;1;4;Baixo;Baixo;Baixo;Alto;Alto;Baixo;Baixo;Baixo;Alto
1;2014;8;8;1776;14;140;58;4;60;7;41;8;3;1;9;3;0;0;08/08/2014;4635311;MAJOR;AFTER DARK;MRKITTY;1780;5,75;646886885;1;4;3;2;1;2;2;4;1;1;Alto;Alto;Baixo;Baixo;Baixo;Baixo;Alto;Baixo;Baixo
1;2022;5;20;3291;5;139;58;30;46;14;0;9;3;43;28;79;0;208;20/05/2022;4505539;MAJOR;SATELLITE;HARRY STYLES;3413;60,25;311482393;15;3;3;2;1;1;2;2;1;1;Alto;Alto;Baixo;Baixo;Baixo;Baixo;Baixo;Baixo;Baixo
1;2022;4;28;924;18;173;59;69;53;12;0;23;3;17;80;22;9;38;28/04/2022;3132809;MAJOR;NO SE VA;GRUPO FRONTERA;963;36,25;404887295;1;3;4;2;3;2;2;2;3;1;Alto;Alto;Baixo;Alto;Baixo;Baixo;Baixo;Alto;Baixo
1;2016;11;24;2483;59;134;59;51;52;9;0;15;7;68;21;24;0;259;24/11/2016;7476887;MINOR;DIE FOR YOU;THE WEEKND;2575;84,75;1647990401;19;4;3;2;2;1;2;2;3;3;Alto;Alto;Baixo;Baixo;Baixo;Baixo;Baixo;Alto;Alto
1;2015;10;30;9771;4;85;59;33;52;7;15;12;3;42;70;384;0;3;30/10/2015;2634614;MAJOR;DADDY ISSUES;THE NEIGHBOURHOOD;10197;19,25;1127468248;2;4;1;2;2;1;2;4;2;1;Alto;Baixo;Baixo;Baixo;Baixo;Baixo;Alto;Baixo;Baixo
3;2022;7;1;648;4;161;59;62;60;12;0;5;44;0;0;30;0;0;01/07/2022;1769305;MINOR;CASEI COM A PUTARIA;MC RYAN SP LOVE FUNK MC PAIVA ZS;678;1;187701588;1;2;4;2;3;2;2;1;1;4;Baixo;Alto;Baixo;Alto;Baixo;Baixo;Baixo;Baixo;Alto
3;2021;11;19;1150;0;141;59;56;63;12;0;6;36;20;38;12;0;0;19/11/2021;3559931;MAJOR;THE FAMILY MADRIGAL;OLGA MEREDIZ STEPHANIE BEATRIZ ENCANTO  CAST;1182;9,5;184937148;1;2;4;2;3;2;2;2;1;4;Baixo;Alto;Baixo;Alto;Baixo;Baixo;Baixo;Baixo;Alto
1;2023;3;17;340;13;132;59;56;82;12;0;12;6;4;71;16;1;9;17/03/2023;8513259;MINOR;SET ME FREE PT2;JIMIN;360;23,5;168448603;3;2;3;2;3;4;2;2;2;2;Baixo;Alto;Baixo;Alto;Alto;Baixo;Baixo;Baixo;Baixo
1;2020;5;20;685;14;158;60;52;76;17;0;19;5;24;94;9;0;23;20/05/2020;5865058;MINOR;;FUJII KAZE;718;32,75;403097450;1;3;4;2;3;3;2;3;3;2;Alto;Alto;Baixo;Alto;Alto;Baixo;Alto;Alto;Baixo
1;2013;8;16;4310;0;115;60;37;71;8;0;48;4;13;0;113;1;3;16/08/2013;8126826;MAJOR;GINSENG STRIP 2002;YUNG LEAN;4436;1;240769997;1;2;2;2;2;3;2;1;4;2;Baixo;Baixo;Baixo;Baixo;Alto;Baixo;Baixo;Alto;Baixo
1;2022;1;10;246;0;127;60;40;89;9;0;60;6;2;12;10;0;0;10/01/2022;7822780;MINOR;BLESSEDCURSED;ENHYPEN;258;3;77337771;3;1;3;2;2;4;2;2;4;3;Baixo;Alto;Baixo;Baixo;Alto;Baixo;Baixo;Alto;Alto
1;2017;1;1;16596;13;95;60;17;45;16;0;11;2;7;0;2094;0;0;01/01/2017;3253565;MAJOR;PERFECT;ED SHEERAN;18697;3,25;2559529074;7;4;1;2;1;1;2;4;2;1;Alto;Baixo;Baixo;Baixo;Baixo;Baixo;Alto;Baixo;Baixo
1;2022;11;4;782;2;90;61;32;67;15;0;11;5;27;18;32;1;0;04/11/2022;6728037;MINOR;ALONE;BURNA BOY;841;5,25;96007391;2;1;1;2;1;3;2;2;2;2;Baixo;Baixo;Baixo;Baixo;Alto;Baixo;Baixo;Baixo;Baixo
1;2022;7;20;625;4;103;61;38;62;14;0;23;40;13;18;12;0;0;20/07/2022;5686736;MAJOR;GIVENCHY;DUKI;650;5,5;185236961;2;2;2;2;2;2;2;2;3;4;Baixo;Baixo;Baixo;Baixo;Baixo;Baixo;Baixo;Alto;Alto
1;2017;11;8;4875;23;136;62;19;53;11;0;6;4;19;45;0;0;10;08/11/2017;5821993;MINOR;DONT BL;TAYLOR SWIFT;4894;19,5;685032533;34;4;3;2;1;1;2;2;1;2;Alto;Alto;Baixo;Baixo;Baixo;Baixo;Baixo;Baixo;Baixo
4;2023;6;8;773;33;170;62;55;80;15;0;37;7;20;46;21;8;99;08/06/2023;7948655;MINOR;POLARIS  REMIX;FEID MORA SAIKO QUEVEDO;814;46,5;57312735;1;1;4;2;3;4;2;1;4;3;Baixo;Alto;Baixo;Alto;Alto;Baixo;Baixo;Alto;Alto
2;2019;5;16;4708;0;140;62;46;73;10;0;67;11;13;7;55;0;1;16/05/2019;1322961;MINOR;NEW MAGIC WAND;TYLER THE CREATOR;4776;2;461437791;3;3;3;2;2;3;2;3;4;3;Alto;Alto;Baixo;Baixo;Alto;Baixo;Alto;Alto;Alto
2;2023;5;26;588;0;90;62;7;62;6;0;58;6;23;21;31;0;0;26/05/2023;1452364;MAJOR;KARMA FEAT ICE SPICE;TAYLOR SWIFT ICE SPICE;642;5,25;46142772;1;1;1;2;1;2;2;2;4;3;Baixo;Baixo;Baixo;Baixo;Baixo;Baixo;Baixo;Alto;Alto
3;2021;11;18;903;0;90;63;75;75;17;0;11;8;30;26;15;0;0;18/11/2021;2407166;MINOR;S;ANUEL AA MYKE TOWERS JHAY CORTEZ;948;6,5;177129919;1;2;1;2;4;3;2;1;2;3;Baixo;Baixo;Baixo;Alto;Alto;Baixo;Baixo;Baixo;Alto
3;2021;11;5;4963;0;82;63;85;62;6;0;35;4;63;40;76;0;0;05/11/2021;4439384;MAJOR;SMOKIN OUT THE WINDOW;BRUNO MARS ANDERSON PAAK SILK SONIC;5102;10;383550148;2;3;1;2;4;2;2;4;4;2;Alto;Baixo;Baixo;Alto;Baixo;Baixo;Alto;Alto;Baixo
3;2021;10;5;3423;26;170;64;14;70;9;0;9;8;61;65;53;6;0;05/10/2021;8990379;MINOR;LO SIENTO BB WITH BAD BUNNY  JULIETA VENEGAS;JULIETA VENEGAS BAD BUNNY TAINY;3537;24,25;775542072;1;4;4;2;1;3;2;4;1;3;Alto;Alto;Baixo;Baixo;Alto;Baixo;Alto;Baixo;Alto
1;2022;10;21;2304;0;108;64;4;40;6;0;10;6;12;16;14;0;0;21/10/2022;2284105;MAJOR;MAROON;TAYLOR SWIFT;2330;4;317726339;34;3;2;2;1;1;2;2;2;2;Alto;Baixo;Baixo;Baixo;Baixo;Baixo;Baixo;Baixo;Baixo
1;2022;10;21;3818;23;90;64;10;62;7;0;48;7;37;55;32;0;272;21/10/2022;7370086;MAJOR;KARMA;TAYLOR SWIFT;3887;87,5;404562836;34;3;1;2;1;2;2;1;4;3;Alto;Baixo;Baixo;Baixo;Baixo;Baixo;Baixo;Alto;Alto
2;2022;9;16;1473;4;154;64;61;91;15;0;72;4;27;64;66;1;4;16/09/2022;4794318;MAJOR;EU GOSTO ASSIM  AO VIVO;GUSTAVO MIOTO MARI FERNANDEZ;1566;18,25;222612678;1;2;4;2;3;4;2;2;4;1;Baixo;Alto;Baixo;Alto;Alto;Baixo;Baixo;Alto;Baixo
1;2016;6;23;2468;0;102;64;4;60;11;0;19;4;15;0;0;0;0;23/06/2016;3210546;MINOR;SELFISH;PNB ROCK;2483;0;380319238;1;3;2;2;1;2;2;1;3;2;Alto;Baixo;Baixo;Baixo;Baixo;Baixo;Baixo;Alto;Baixo
1;2022;10;21;9082;56;97;64;51;63;12;0;19;5;242;142;165;9;310;21/10/2022;8346039;MAJOR;ANTIHERO;TAYLOR SWIFT;9489;129,25;999748277;34;4;1;2;2;2;2;1;3;2;Alto;Baixo;Baixo;Baixo;Baixo;Baixo;Baixo;Alto;Baixo
1;2022;9;22;2616;0;142;64;31;72;15;0;9;5;113;17;208;0;192;22/09/2022;6204936;MINOR;STAR WALKIN LEAGUE OF LEGENDS WORLDS ANTHEM;LIL NAS X;2937;52,25;332506354;2;3;4;2;1;3;2;2;1;2;Alto;Alto;Baixo;Baixo;Alto;Baixo;Baixo;Baixo;Baixo
1;2021;12;10;2585;32;105;65;46;53;16;0;9;5;3;79;21;1;54;10/12/2021;8465611;MINOR;THE COLOR VIOLET;TORY LANEZ;2609;41,5;415932686;1;3;2;2;2;1;2;2;1;2;Alto;Baixo;Baixo;Baixo;Baixo;Baixo;Baixo;Baixo;Baixo
1;2022;2;11;910;0;89;65;60;60;11;0;10;40;20;3;24;0;0;11/02/2022;3434265;MAJOR;WORST DAY;FUTURE;954;0,75;50746620;2;1;1;2;3;2;2;2;2;4;Baixo;Baixo;Baixo;Alto;Baixo;Baixo;Baixo;Baixo;Alto
2;2019;4;12;4260;0;120;65;80;86;9;0;19;10;113;92;259;0;1;12/04/2019;7304378;MINOR;BOY WITH LUV FEAT HALSEY;HALSEY BTS;4632;23,25;1065580332;1;4;2;2;4;4;2;3;3;3;Alto;Baixo;Baixo;Alto;Alto;Baixo;Alto;Alto;Alto
1;2021;11;18;2795;0;170;65;46;47;12;0;13;16;45;0;107;0;0;18/11/2021;5311211;MAJOR;I AM WOMAN;EMMY MELI;2947;0;225259194;1;2;4;2;2;1;2;3;3;4;Baixo;Alto;Baixo;Baixo;Baixo;Baixo;Alto;Alto;Alto
1;2023;5;18;3133;50;144;65;23;80;14;63;11;6;84;133;87;15;425;18/05/2023;4386478;MINOR;WHERE SHE GOES;BAD BUNNY;3304;155,75;303236322;19;3;4;2;1;4;2;4;2;3;Alto;Alto;Baixo;Baixo;Alto;Baixo;Alto;Baixo;Alto
2;2022;5;6;6135;38;80;65;27;69;8;0;53;4;71;113;99;13;28;06/05/2022;7384134;MINOR;OJITOS LINDOS;BOMBA ESTREO BAD B;6305;48;1133865788;1;4;1;2;1;3;2;1;4;2;Alto;Baixo;Baixo;Baixo;Alto;Baixo;Baixo;Alto;Baixo
1;2022;5;6;9037;42;107;65;19;72;10;0;13;25;124;133;139;14;166;06/05/2022;6322459;MINOR;TITI ME PREGUNT;BAD BUNNY;9300;88,75;1264310836;19;4;2;2;1;3;2;4;3;4;Alto;Baixo;Baixo;Baixo;Alto;Baixo;Alto;Alto;Alto
2;2022;10;14;766;0;83;65;24;53;6;0;51;4;16;0;9;0;0;14/10/2022;8143341;MINOR;BYE BYE;MARSHMELLO JUICE WRLD;791;0;84697729;1;1;1;2;1;1;2;1;4;2;Baixo;Baixo;Baixo;Baixo;Baixo;Baixo;Baixo;Alto;Baixo
1;1982;5;16;2020;0;145;66;24;58;17;0;19;5;77;10;119;0;40;16/05/1982;7807270;MAJOR;MISS YOU;SOUTHSTAR;2216;12,5;154356956;1;2;4;2;1;2;2;1;3;2;Baixo;Alto;Baixo;Baixo;Baixo;Baixo;Baixo;Alto;Baixo
2;2019;1;11;7731;2;101;66;18;68;9;0;12;4;110;145;447;0;46;11/01/2019;6002262;MAJOR;LOST IN THE FIRE;THE WEEKND GESAFFELSTEIN;8288;48,25;686734357;2;4;2;2;1;3;2;3;2;1;Alto;Baixo;Baixo;Baixo;Alto;Baixo;Alto;Baixo;Baixo
1;2013;1;1;29215;43;122;66;48;71;6;0;12;4;179;97;3394;11;153;01/01/2013;7325433;MINOR;COUNTING STARS;ONEREPUBLIC;32788;76;2011464183;2;4;3;2;2;3;2;2;2;1;Alto;Alto;Baixo;Baixo;Alto;Baixo;Baixo;Baixo;Baixo
1;2020;2;19;8084;6;109;66;16;57;10;1;12;3;45;115;218;1;221;19/02/2020;3347693;MINOR;AFTER HOURS;THE WEEKND;8347;85,75;698086140;19;4;2;2;1;2;2;4;2;1;Alto;Baixo;Baixo;Baixo;Baixo;Baixo;Alto;Baixo;Baixo
2;2017;11;10;4967;0;126;67;49;77;11;0;19;11;165;10;177;4;73;10/11/2017;1346774;MAJOR;HOLD ME CLOSER;ELTON JOHN BRITNEY SPEARS;5309;21,75;284216603;1;3;3;2;2;3;2;4;3;3;Alto;Alto;Baixo;Baixo;Alto;Baixo;Alto;Alto;Alto
1;2017;6;23;4375;0;122;67;50;67;15;0;30;4;24;0;396;0;0;23/06/2017;8186517;MINOR;INFINITY;JAYMES YOUNG;4795;0;888046992;1;4;3;2;2;3;2;3;4;1;Alto;Alto;Baixo;Baixo;Alto;Baixo;Alto;Alto;Baixo
1;2020;11;27;3372;19;122;67;49;64;10;0;10;3;65;48;138;1;102;27/11/2020;5106082;MAJOR;ANGELS LIKE YOU;MILEY CYRUS;3575;42,5;570515054;2;3;3;2;2;2;2;1;2;1;Alto;Alto;Baixo;Baixo;Baixo;Baixo;Baixo;Baixo;Baixo
1;2023;5;26;547;0;106;67;24;78;15;0;30;4;15;15;6;0;0;26/05/2023;2101565;MAJOR;HITS DIFFERENT;TAYLOR SWIFT;568;3,75;68616963;34;1;2;2;1;4;2;2;4;1;Baixo;Baixo;Baixo;Baixo;Alto;Baixo;Baixo;Alto;Baixo
1;2020;10;8;2226;0;126;67;37;46;13;0;10;39;36;2;11;0;14;08/10/2020;5355322;MINOR;DEMASIADAS MUJERES;C TANGANA;2273;4;339473453;1;3;3;2;2;1;2;2;2;4;Alto;Alto;Baixo;Baixo;Baixo;Baixo;Baixo;Baixo;Alto
2;2023;3;24;407;0;134;67;11;76;8;47;30;7;16;15;5;0;1;24/03/2023;1214913;MINOR;I KNOW  PR1SVX EDIT;KANII PR1ISVX;428;4;77377503;1;1;3;2;1;3;2;4;4;3;Baixo;Alto;Baixo;Baixo;Alto;Baixo;Alto;Alto;Alto
1;2000;11;7;6952;0;147;67;69;72;17;0;19;3;115;53;286;0;0;07/11/2000;7699876;MAJOR;MY ONLY WISH THIS YEAR;BRITNEY SPEARS;7353;13,25;261116938;1;2;4;2;3;3;2;3;3;1;Baixo;Alto;Baixo;Alto;Alto;Baixo;Alto;Alto;Baixo
1;2023;6;15;2259;59;130;67;96;88;12;19;8;4;0;0;109;17;0;15/06/2023;3461847;MINOR;IT GOES LIKE NANANA  EDIT;PEGGY GOU;2368;19;57876440;1;1;3;2;4;4;2;4;1;1;Baixo;Alto;Baixo;Alto;Alto;Baixo;Alto;Baixo;Baixo
2;2016;9;21;29536;79;186;68;49;59;16;0;13;28;281;137;2445;1;140;21/09/2016;4367298;MAJOR;STARBOY;THE WEEKND DAFT PUNK;32262;89,25;2565529693;1;4;4;2;2;2;2;2;3;4;Alto;Alto;Baixo;Baixo;Baixo;Baixo;Baixo;Alto;Alto
1;2022;4;1;1185;0;143;68;41;55;16;0;10;12;21;0;31;0;0;01/04/2022;5191929;MAJOR;IN MY HEAD;LIL TJAY;1237;0;190981339;1;2;4;2;2;2;2;3;2;4;Baixo;Alto;Baixo;Baixo;Baixo;Baixo;Alto;Baixo;Alto
3;2022;12;2;2110;58;88;68;17;71;15;0;11;5;17;119;19;2;266;02/12/2022;2540650;MINOR;TOO MANY NIGHTS FEAT DON TOLIVER  WITH FUTURE;FUTURE METRO BOOMIN DON TOLIVER;2146;111,25;286400165;1;3;1;2;1;3;2;1;2;2;Alto;Baixo;Baixo;Baixo;Alto;Baixo;Baixo;Baixo;Baixo
1;2023;1;31;430;0;144;68;83;81;9;0;8;4;15;17;0;0;0;31/01/2023;2841488;MAJOR;I WROTE THE BOOK;MORGAN WALLEN;445;4,25;83021468;11;1;4;2;4;4;2;2;1;2;Baixo;Alto;Baixo;Alto;Alto;Baixo;Baixo;Baixo;Baixo
1;2022;8;22;767;12;125;68;80;92;10;0;9;12;20;129;11;0;12;22/08/2022;2357691;MAJOR;AFTER LIKE;IVE;798;38,25;265548837;4;2;3;2;4;4;2;1;1;4;Baixo;Alto;Baixo;Alto;Alto;Baixo;Baixo;Baixo;Alto
1;2022;3;25;1264;0;95;69;90;91;6;0;35;4;20;4;52;0;1;25/03/2022;2987518;MINOR;RUMBAT;DADDY YANKEE;1336;1,25;157990698;2;2;1;3;4;4;2;4;4;1;Baixo;Baixo;Alto;Alto;Alto;Baixo;Alto;Alto;Baixo
1;2022;1;19;4049;0;184;69;91;63;11;0;9;31;119;6;85;1;1;19/01/2022;7120733;MAJOR;LIGHT SWITCH;CHARLIE PUTH;4253;2;500340342;2;3;4;2;4;2;2;4;1;4;Alto;Alto;Baixo;Alto;Baixo;Baixo;Alto;Baixo;Alto
1;2021;9;10;1473;0;138;69;35;57;12;0;10;9;2;0;12;0;10;10/09/2021;3154799;MAJOR;MONY SO;YEAT;1487;2,5;263779030;2;2;3;2;2;2;2;2;2;3;Baixo;Alto;Baixo;Baixo;Baixo;Baixo;Baixo;Baixo;Alto
1;2023;7;7;516;38;123;69;82;76;6;0;6;3;73;119;42;1;150;07/07/2023;7529779;MAJOR;I CAN SEE YOU TAYLORS VERSION FROM THE;TAYLOR SWIFT;631;77;52135248;34;1;3;2;4;3;2;1;1;1;Baixo;Alto;Baixo;Alto;Alto;Baixo;Baixo;Baixo;Baixo
1;2023;3;3;1168;0;98;70;29;73;12;0;11;26;45;11;20;0;21;03/03/2023;2853933;MAJOR;RED RUBY DA SLEEZE;NICKI MINAJ;1233;8;81419389;2;1;1;3;1;3;2;1;2;4;Baixo;Baixo;Alto;Baixo;Alto;Baixo;Baixo;Baixo;Alto
1;2022;10;31;573;0;166;70;57;57;9;20;11;7;1;0;18;0;24;31/10/2022;8173823;MAJOR;SPIT IN MY FACE;THXSOMCH;592;6;301869854;2;3;4;3;3;2;2;4;2;3;Alto;Alto;Alto;Alto;Baixo;Baixo;Alto;Baixo;Alto
2;2022;11;1;4942;26;120;70;70;79;7;0;18;10;190;104;147;18;63;01/11/2022;1001427;MAJOR;1035;TISTO TATE M;5279;52,75;325592432;1;3;3;3;4;4;2;1;3;3;Alto;Alto;Alto;Alto;Alto;Baixo;Baixo;Alto;Alto
1;2022;10;21;2699;0;164;70;39;56;6;0;9;7;39;35;22;2;0;21/10/2022;1218742;MAJOR;BEJEWELED;TAYLOR SWIFT;2760;9,25;328207708;34;3;4;3;2;2;2;3;1;3;Alto;Alto;Alto;Baixo;Baixo;Baixo;Alto;Baixo;Alto
1;2022;9;2;920;0;140;70;26;76;8;0;54;23;10;1;8;0;0;02/09/2022;5086845;MINOR;TALK;YEAT;938;0,25;148461629;2;2;3;3;1;3;2;1;4;4;Baixo;Alto;Alto;Baixo;Alto;Baixo;Baixo;Alto;Alto
1;2022;6;23;1584;0;150;70;26;56;14;83;11;5;38;0;24;0;0;23/06/2022;1532170;MINOR;POLAND;LIL YACHTY;1646;0;115331792;1;1;4;3;1;2;2;4;2;2;Baixo;Alto;Alto;Baixo;Baixo;Baixo;Alto;Baixo;Baixo
1;2022;5;13;8431;76;140;71;82;81;11;0;6;5;241;127;458;37;332;13/05/2022;4467778;MAJOR;I AINT WORRIED;ONEREPUBLIC;9130;143;1085685420;2;4;3;3;4;4;2;2;1;2;Alto;Alto;Alto;Alto;Alto;Baixo;Baixo;Baixo;Baixo
1;2016;11;25;6518;17;160;71;40;50;16;0;16;22;45;85;238;1;47;25/11/2016;6320673;MAJOR;REMINDER;THE WEEKND;6801;37,5;684675814;19;4;4;3;2;1;2;2;3;4;Alto;Alto;Alto;Baixo;Baixo;Baixo;Baixo;Alto;Alto
1;2023;1;12;12211;115;118;71;65;68;6;0;3;7;300;215;745;58;1021;12/01/2023;7662572;MAJOR;FLOWERS;MILEY CYRUS;13256;352,25;1316855716;2;4;2;3;3;3;2;3;1;3;Alto;Baixo;Alto;Alto;Alto;Baixo;Alto;Baixo;Alto
2;2022;2;6;349;6;92;71;67;60;7;0;6;4;10;22;3;0;0;06/02/2022;6829928;MINOR;PASOORI;SHAE GILL ALI SETHI;362;7;284249832;1;3;1;3;3;2;2;2;1;1;Alto;Baixo;Alto;Alto;Baixo;Baixo;Baixo;Baixo;Baixo
1;2023;3;23;1474;48;92;71;61;74;7;0;10;4;48;126;58;14;382;23/03/2023;6247887;MAJOR;LALA;MYKE TOWERS;1580;142,5;133716286;1;1;1;3;3;3;2;2;2;2;Baixo;Baixo;Alto;Alto;Alto;Baixo;Baixo;Baixo;Baixo
3;2022;11;20;889;20;115;71;34;88;16;0;44;4;11;78;35;0;21;20/11/2022;4978027;MAJOR;DREAMERS MUSIC FROM THE FIFA WORLD CUP QATAR 2022 OFFICIAL SOUNDTRACK;BTS JUNG KOOK FIFA SOUND;935;29,75;323358833;1;3;2;3;2;4;2;1;4;1;Alto;Baixo;Alto;Baixo;Alto;Baixo;Baixo;Alto;Baixo
1;2017;12;8;8559;0;134;71;59;80;13;0;36;5;183;64;964;9;75;08/12/2017;2052397;MINOR;BEGGIN;MNE;9706;37;1367810478;4;4;3;3;3;4;2;3;4;2;Alto;Alto;Alto;Alto;Alto;Baixo;Alto;Alto;Baixo
1;1984;1;1;1087;0;101;72;91;87;14;0;13;3;90;35;5;0;0;01/01/1984;4738813;MINOR;MERRY CHRISTMAS EVERYONE;SHAKIN STEVENS;1182;8,75;351636786;1;3;2;3;4;4;2;2;3;1;Alto;Baixo;Alto;Alto;Alto;Baixo;Baixo;Alto;Baixo
3;2023;6;2;1298;38;106;72;17;64;7;0;10;5;44;64;57;10;110;02/06/2023;8760891;MINOR;EL CIELO;FEID MYKE TOWERS SKY ROMPIENDO;1399;55,5;107753850;1;1;2;3;1;2;2;1;2;2;Baixo;Baixo;Alto;Baixo;Baixo;Baixo;Baixo;Baixo;Baixo
3;2022;12;2;2959;16;117;72;45;59;14;0;20;21;41;69;38;0;36;02/12/2022;3512881;MINOR;SUPERHERO HEROES  VILLAINS WITH FUTURE  CHRIS BROWN;FUTURE CHRIS BROWN METRO BOOMIN;3038;30,25;401036314;1;3;2;3;2;2;2;4;3;4;Alto;Baixo;Alto;Baixo;Baixo;Baixo;Alto;Alto;Alto
3;2022;8;5;2107;0;130;72;18;46;7;0;28;8;51;1;50;0;0;05/08/2022;6485441;MINOR;STAYING ALIVE FEAT DRAKE  LIL BABY;DRAKE DJ KHALED LIL BABY;2208;0,25;170732845;1;2;3;3;1;1;2;3;4;3;Baixo;Alto;Alto;Baixo;Baixo;Baixo;Alto;Alto;Alto
1;2022;7;14;3682;6;156;72;92;77;9;0;8;11;41;0;158;2;68;14/07/2022;4579313;MAJOR;2 BE LOVED AM I READY;LIZZO;3881;19;247689123;3;2;4;3;4;4;2;3;1;3;Baixo;Alto;Alto;Alto;Alto;Baixo;Alto;Baixo;Alto
